Frame Index,Game Clock Time (min:sec),Half,Game Clock (in seconds since start of half),Unix Timestamp,On-ball Player Number,On-ball Player Name,On-ball Player Coordinates,Ball Coordinates,Number of Opposition Players within 5 yd
4587,3:03,1,183.48,1599957668250,29,A. Muyl,"[-36.2, -34.5, 0.0]","[-36.18, -34.47, 1.79]",1
4588,3:03,1,183.52,1599957668290,29,A. Muyl,"[-36.2, -34.5, 0.0]","[-35.41, -34.23, 1.81]",1
4650,3:06,1,186.0,1599957670770,20,A. Godoy,"[-13.67, -28.92, 0.0]","[-13.08, -29.0, 0.05]",1
4651,3:06,1,186.04,1599957670810,20,A. Godoy,"[-13.47, -28.93, 0.0]","[-12.86, -28.95, 0.05]",1
4652,3:06,1,186.08,1599957670850,20,A. Godoy,"[-13.25, -28.93, 0.0]","[-12.63, -28.9, 0.05]",1
4653,3:06,1,186.12,1599957670890,20,A. Godoy,"[-13.05, -28.94, 0.0]","[-12.41, -28.85, 0.05]",1
4654,3:06,1,186.16,1599957670930,20,A. Godoy,"[-12.83, -28.93, 0.0]","[-12.18, -28.8, 0.04]",1
4655,3:06,1,186.2,1599957670970,20,A. Godoy,"[-12.62, -28.93, 0.0]","[-11.97, -28.76, 0.03]",1
4656,3:06,1,186.24,1599957671010,20,A. Godoy,"[-12.41, -28.93, 0.0]","[-11.74, -28.71, 0.03]",1
4657,3:06,1,186.28,1599957671050,20,A. Godoy,"[-12.2, -28.92, 0.0]","[-11.53, -28.67, 0.02]",1
4658,3:06,1,186.32,1599957671090,20,A. Godoy,"[-11.99, -28.91, 0.0]","[-11.31, -28.62, 0.01]",1
4659,3:06,1,186.36,1599957671130,20,A. Godoy,"[-11.78, -28.9, 0.0]","[-11.11, -28.59, 0.01]",1
4660,3:06,1,186.4,1599957671170,20,A. Godoy,"[-11.57, -28.89, 0.0]","[-10.89, -28.54, 0.01]",1
4661,3:06,1,186.44,1599957671210,20,A. Godoy,"[-11.36, -28.88, 0.0]","[-10.69, -28.5, 0.01]",1
4662,3:06,1,186.48,1599957671250,20,A. Godoy,"[-11.15, -28.86, 0.0]","[-10.48, -28.46, 0.01]",1
4663,3:06,1,186.52,1599957671290,20,A. Godoy,"[-10.95, -28.84, 0.0]","[-10.28, -28.43, 0.01]",1
4664,3:06,1,186.56,1599957671330,20,A. Godoy,"[-10.74, -28.82, 0.0]","[-10.06, -28.38, 0.01]",1
4665,3:06,1,186.6,1599957671370,20,A. Godoy,"[-10.53, -28.8, 0.0]","[-9.86, -28.34, 0.01]",1
4666,3:06,1,186.64,1599957671410,20,A. Godoy,"[-10.32, -28.77, 0.0]","[-9.66, -28.3, 0.01]",1
4667,3:06,1,186.68,1599957671450,20,A. Godoy,"[-10.12, -28.75, 0.0]","[-9.46, -28.26, 0.01]",1
4668,3:06,1,186.72,1599957671490,20,A. Godoy,"[-9.91, -28.71, 0.0]","[-9.25, -28.22, 0.01]",1
4669,3:06,1,186.76,1599957671530,20,A. Godoy,"[-9.7, -28.68, 0.0]","[-9.07, -28.19, 0.01]",1
4670,3:06,1,186.8,1599957671570,20,A. Godoy,"[-9.5, -28.65, 0.0]","[-8.87, -28.15, 0.01]",1
4671,3:06,1,186.84,1599957671610,20,A. Godoy,"[-9.3, -28.62, 0.0]","[-8.69, -28.11, 0.01]",1
4672,3:06,1,186.88,1599957671650,20,A. Godoy,"[-9.1, -28.59, 0.0]","[-8.5, -28.08, 0.01]",1
4673,3:06,1,186.92,1599957671690,20,A. Godoy,"[-8.89, -28.55, 0.0]","[-8.32, -28.05, 0.01]",1
4674,3:06,1,186.96,1599957671730,20,A. Godoy,"[-8.69, -28.52, 0.0]","[-8.12, -28.01, 0.01]",1
4675,3:07,1,187.0,1599957671770,20,A. Godoy,"[-8.49, -28.49, 0.0]","[-7.94, -27.98, 0.01]",1
4676,3:07,1,187.04,1599957671810,20,A. Godoy,"[-8.28, -28.45, 0.0]","[-7.75, -27.94, 0.01]",1
4677,3:07,1,187.08,1599957671850,20,A. Godoy,"[-8.08, -28.41, 0.0]","[-7.57, -27.92, 0.0]",1
4678,3:07,1,187.12,1599957671890,20,A. Godoy,"[-7.89, -28.38, 0.0]","[-7.39, -27.88, 0.0]",1
4679,3:07,1,187.16,1599957671930,20,A. Godoy,"[-7.69, -28.34, 0.0]","[-7.21, -27.86, -0.01]",1
4680,3:07,1,187.2,1599957671970,20,A. Godoy,"[-7.49, -28.3, 0.0]","[-7.04, -27.82, -0.01]",1
4681,3:07,1,187.24,1599957672010,20,A. Godoy,"[-7.29, -28.26, 0.0]","[-6.87, -27.8, -0.01]",1
4682,3:07,1,187.28,1599957672050,20,A. Godoy,"[-7.1, -28.22, 0.0]","[-6.69, -27.76, -0.01]",1
4683,3:07,1,187.32,1599957672090,20,A. Godoy,"[-6.9, -28.17, 0.0]","[-6.51, -27.73, -0.01]",1
4684,3:07,1,187.36,1599957672130,20,A. Godoy,"[-6.7, -28.12, 0.0]","[-6.33, -27.69, -0.01]",1
4685,3:07,1,187.4,1599957672170,20,A. Godoy,"[-6.5, -28.07, 0.0]","[-6.16, -27.67, -0.01]",1
4686,3:07,1,187.44,1599957672210,20,A. Godoy,"[-6.31, -28.01, 0.0]","[-5.99, -27.63, 0.0]",1
4687,3:07,1,187.48,1599957672250,20,A. Godoy,"[-6.12, -27.96, 0.0]","[-5.8100000000000005, -27.59, 0.0]",1
4688,3:07,1,187.52,1599957672290,20,A. Godoy,"[-5.93, -27.9, 0.0]","[-5.64, -27.56, 0.01]",1
4689,3:07,1,187.56,1599957672330,20,A. Godoy,"[-5.75, -27.85, 0.0]","[-5.47, -27.5, 0.06]",1
4690,3:07,1,187.6,1599957672370,20,A. Godoy,"[-5.57, -27.8, 0.0]","[-5.47, -27.5, 0.06]",1
4691,3:07,1,187.64,1599957672410,20,A. Godoy,"[-5.39, -27.75, 0.0]","[-5.14, -27.42, 0.04]",1
4692,3:07,1,187.68,1599957672450,20,A. Godoy,"[-5.21, -27.69, 0.0]","[-4.5600000000000005, -27.34, 0.01]",1
4795,3:11,1,191.8,1599957676570,4,D. Romney,"[18.06, -22.1, 0.0]","[17.79, -22.95, 0.06]",1
4796,3:11,1,191.84,1599957676610,4,D. Romney,"[17.99, -22.25, 0.0]","[17.77, -23.08, 0.06]",1
4797,3:11,1,191.88,1599957676650,4,D. Romney,"[17.93, -22.41, 0.0]","[17.75, -23.18, 0.06]",1
4798,3:11,1,191.92,1599957676690,4,D. Romney,"[17.86, -22.56, 0.0]","[17.73, -23.31, 0.05]",1
4799,3:11,1,191.96,1599957676730,4,D. Romney,"[17.8, -22.7, 0.0]","[17.71, -23.41, 0.05]",1
4800,3:12,1,192.0,1599957676770,4,D. Romney,"[17.74, -22.84, 0.0]","[17.69, -23.52, 0.05]",1
4801,3:12,1,192.04,1599957676810,4,D. Romney,"[17.68, -22.98, 0.0]","[17.66, -23.63, 0.04]",1
4802,3:12,1,192.08,1599957676850,4,D. Romney,"[17.62, -23.1, 0.0]","[17.64, -23.71, 0.04]",1
5222,3:28,1,208.88,1599957693650,12,A. Johnston,"[45.96, 11.77, 0.0]","[46.19, 12.36, 1.13]",1
7219,4:48,1,288.76,1599957773530,10,H. Mukhtar,"[18.16, 21.03, 0.0]","[17.77, 21.55, 0.09]",1
7220,4:48,1,288.8,1599957773570,10,H. Mukhtar,"[18.01, 21.1, 0.0]","[17.65, 21.63, 0.05]",1
7221,4:48,1,288.84,1599957773610,10,H. Mukhtar,"[17.87, 21.17, 0.0]","[17.52, 21.7, 0.06]",1
7222,4:48,1,288.88,1599957773650,10,H. Mukhtar,"[17.73, 21.24, 0.0]","[17.39, 21.77, 0.06]",1
7223,4:48,1,288.92,1599957773690,10,H. Mukhtar,"[17.58, 21.31, 0.0]","[17.26, 21.83, 0.05]",1
7224,4:48,1,288.96,1599957773730,10,H. Mukhtar,"[17.45, 21.38, 0.0]","[17.11, 21.91, 0.06]",1
7225,4:49,1,289.0,1599957773770,10,H. Mukhtar,"[17.3, 21.44, 0.0]","[16.98, 21.97, 0.06]",1
7226,4:49,1,289.04,1599957773810,10,H. Mukhtar,"[17.17, 21.5, 0.0]","[16.83, 22.03, 0.06]",2
7227,4:49,1,289.08,1599957773850,10,H. Mukhtar,"[17.03, 21.56, 0.0]","[16.7, 22.08, 0.06]",2
7228,4:49,1,289.12,1599957773890,10,H. Mukhtar,"[16.89, 21.62, 0.0]","[16.54, 22.14, 0.06]",2
7229,4:49,1,289.16,1599957773930,10,H. Mukhtar,"[16.75, 21.68, 0.0]","[16.41, 22.19, 0.06]",2
7230,4:49,1,289.2,1599957773970,10,H. Mukhtar,"[16.61, 21.73, 0.0]","[16.27, 22.24, 0.06]",2
7231,4:49,1,289.24,1599957774010,10,H. Mukhtar,"[16.46, 21.78, 0.0]","[16.13, 22.28, 0.05]",2
7232,4:49,1,289.28,1599957774050,10,H. Mukhtar,"[16.32, 21.83, 0.0]","[16.02, 22.31, 0.04]",2
7233,4:49,1,289.32,1599957774090,10,H. Mukhtar,"[16.17, 21.87, 0.0]","[15.76, 22.37, 0.01]",2
7234,4:49,1,289.36,1599957774130,10,H. Mukhtar,"[16.03, 21.9, 0.0]","[15.67, 22.4, 0.02]",2
7235,4:49,1,289.4,1599957774170,10,H. Mukhtar,"[15.89, 21.93, 0.0]","[15.29, 22.46, 0.06]",2
7305,4:52,1,292.2,1599957776970,9,D. Badji,"[-16.37, 23.08, 0.0]","[-17.09, 23.54, 0.01]",1
7306,4:52,1,292.24,1599957777010,9,D. Badji,"[-16.66, 23.17, 0.0]","[-17.36, 23.54, 0.01]",1
7307,4:52,1,292.28,1599957777050,9,D. Badji,"[-16.95, 23.26, 0.0]","[-17.61, 23.53, 0.01]",1
7308,4:52,1,292.32,1599957777090,9,D. Badji,"[-17.23, 23.34, 0.0]","[-17.87, 23.52, 0.01]",1
7309,4:52,1,292.36,1599957777130,9,D. Badji,"[-17.51, 23.42, 0.0]","[-18.12, 23.52, 0.01]",1
7310,4:52,1,292.4,1599957777170,9,D. Badji,"[-17.79, 23.48, 0.0]","[-18.43, 23.52, 0.0]",1
7311,4:52,1,292.44,1599957777210,9,D. Badji,"[-18.06, 23.55, 0.0]","[-18.66, 23.51, 0.0]",1
7312,4:52,1,292.48,1599957777250,9,D. Badji,"[-18.33, 23.6, 0.0]","[-18.92, 23.51, 0.0]",1
7313,4:52,1,292.52,1599957777290,9,D. Badji,"[-18.6, 23.65, 0.0]","[-19.14, 23.51, 0.0]",1
7314,4:52,1,292.56,1599957777330,9,D. Badji,"[-18.86, 23.69, 0.0]","[-19.38, 23.51, -0.01]",1
7315,4:52,1,292.6,1599957777370,9,D. Badji,"[-19.11, 23.72, 0.0]","[-19.57, 23.51, -0.01]",1
7316,4:52,1,292.64,1599957777410,9,D. Badji,"[-19.36, 23.74, 0.0]","[-19.82, 23.51, -0.01]",1
7317,4:52,1,292.68,1599957777450,9,D. Badji,"[-19.6, 23.76, 0.0]","[-20.01, 23.51, -0.01]",1
7318,4:52,1,292.72,1599957777490,9,D. Badji,"[-19.84, 23.77, 0.0]","[-20.25, 23.5, -0.01]",1
7319,4:52,1,292.76,1599957777530,9,D. Badji,"[-20.07, 23.77, 0.0]","[-20.45, 23.5, -0.01]",1
7320,4:52,1,292.8,1599957777570,9,D. Badji,"[-20.29, 23.75, 0.0]","[-20.69, 23.5, -0.01]",1
7321,4:52,1,292.84,1599957777610,9,D. Badji,"[-20.51, 23.74, 0.0]","[-20.89, 23.49, -0.01]",1
7322,4:52,1,292.88,1599957777650,9,D. Badji,"[-20.72, 23.71, 0.0]","[-21.14, 23.48, -0.01]",1
7323,4:52,1,292.92,1599957777690,9,D. Badji,"[-20.93, 23.68, 0.0]","[-21.36, 23.48, -0.01]",1
7324,4:52,1,292.96,1599957777730,9,D. Badji,"[-21.14, 23.64, 0.0]","[-21.58, 23.47, 0.0]",1
7325,4:53,1,293.0,1599957777770,9,D. Badji,"[-21.34, 23.6, 0.0]","[-21.85, 23.46, 0.01]",1
7326,4:53,1,293.04,1599957777810,9,D. Badji,"[-21.53, 23.55, 0.0]","[-21.88, 23.46, 0.01]",1
7327,4:53,1,293.08,1599957777850,9,D. Badji,"[-21.72, 23.5, 0.0]","[-22.06, 23.34, 0.01]",1
7328,4:53,1,293.12,1599957777890,9,D. Badji,"[-21.9, 23.44, 0.0]","[-22.2, 23.24, 0.01]",1
7329,4:53,1,293.16,1599957777930,9,D. Badji,"[-22.08, 23.38, 0.0]","[-22.33, 23.16, 0.01]",1
7330,4:53,1,293.2,1599957777970,9,D. Badji,"[-22.25, 23.31, 0.0]","[-22.48, 23.06, 0.0]",1
7331,4:53,1,293.24,1599957778010,9,D. Badji,"[-22.43, 23.23, 0.0]","[-22.59, 22.99, 0.0]",1
7332,4:53,1,293.28,1599957778050,9,D. Badji,"[-22.59, 23.16, 0.0]","[-22.74, 22.91, -0.01]",1
7333,4:53,1,293.32,1599957778090,9,D. Badji,"[-22.75, 23.07, 0.0]","[-22.85, 22.84, -0.01]",1
7334,4:53,1,293.36,1599957778130,9,D. Badji,"[-22.9, 22.98, 0.0]","[-23.0, 22.75, -0.01]",1
7335,4:53,1,293.4,1599957778170,9,D. Badji,"[-23.05, 22.9, 0.0]","[-23.12, 22.68, -0.01]",1
7336,4:53,1,293.44,1599957778210,9,D. Badji,"[-23.19, 22.8, 0.0]","[-23.28, 22.58, -0.01]",1
7337,4:53,1,293.48,1599957778250,9,D. Badji,"[-23.33, 22.7, 0.0]","[-23.41, 22.48, -0.01]",1
7338,4:53,1,293.52,1599957778290,9,D. Badji,"[-23.46, 22.6, 0.0]","[-23.57, 22.35, -0.01]",1
7339,4:53,1,293.56,1599957778330,9,D. Badji,"[-23.59, 22.49, 0.0]","[-23.69, 22.24, -0.01]",1
7340,4:53,1,293.6,1599957778370,9,D. Badji,"[-23.71, 22.38, 0.0]","[-23.85, 22.08, -0.01]",1
7341,4:53,1,293.64,1599957778410,9,D. Badji,"[-23.84, 22.27, 0.0]","[-24.01, 21.92, 0.0]",1
7342,4:53,1,293.68,1599957778450,9,D. Badji,"[-23.96, 22.16, 0.0]","[-24.16, 21.77, 0.0]",1
7343,4:53,1,293.72,1599957778490,9,D. Badji,"[-24.09, 22.05, 0.0]","[-24.34, 21.58, 0.01]",1
7344,4:53,1,293.76,1599957778530,9,D. Badji,"[-24.21, 21.94, 0.0]","[-24.37, 21.55, 0.01]",1
7345,4:53,1,293.8,1599957778570,9,D. Badji,"[-24.34, 21.83, 0.0]","[-24.51, 21.41, 0.01]",1
7346,4:53,1,293.84,1599957778610,9,D. Badji,"[-24.46, 21.71, 0.0]","[-24.64, 21.28, 0.01]",1
7347,4:53,1,293.88,1599957778650,9,D. Badji,"[-24.59, 21.6, 0.0]","[-24.77, 21.17, 0.01]",1
7348,4:53,1,293.92,1599957778690,9,D. Badji,"[-24.72, 21.48, 0.0]","[-24.91, 21.05, 0.01]",1
7349,4:53,1,293.96,1599957778730,9,D. Badji,"[-24.84, 21.37, 0.0]","[-25.02, 20.95, 0.01]",1
7350,4:54,1,294.0,1599957778770,9,D. Badji,"[-24.97, 21.25, 0.0]","[-25.16, 20.84, 0.01]",1
7351,4:54,1,294.04,1599957778810,9,D. Badji,"[-25.09, 21.13, 0.0]","[-25.27, 20.75, 0.02]",1
7352,4:54,1,294.08,1599957778850,9,D. Badji,"[-25.22, 21.01, 0.0]","[-25.41, 20.64, 0.02]",1
7353,4:54,1,294.12,1599957778890,9,D. Badji,"[-25.34, 20.89, 0.0]","[-25.52, 20.55, 0.02]",1
7354,4:54,1,294.16,1599957778930,9,D. Badji,"[-25.47, 20.77, 0.0]","[-25.66, 20.45, 0.03]",1
7355,4:54,1,294.2,1599957778970,9,D. Badji,"[-25.59, 20.64, 0.0]","[-25.76, 20.36, 0.03]",1
7356,4:54,1,294.24,1599957779010,9,D. Badji,"[-25.71, 20.52, 0.0]","[-25.89, 20.25, 0.03]",1
7357,4:54,1,294.28,1599957779050,9,D. Badji,"[-25.83, 20.4, 0.0]","[-26.0, 20.17, 0.04]",1
7358,4:54,1,294.32,1599957779090,9,D. Badji,"[-25.95, 20.29, 0.0]","[-26.13, 20.06, 0.04]",1
7359,4:54,1,294.36,1599957779130,9,D. Badji,"[-26.07, 20.17, 0.0]","[-26.24, 19.98, 0.04]",1
7360,4:54,1,294.4,1599957779170,9,D. Badji,"[-26.19, 20.06, 0.0]","[-26.37, 19.88, 0.04]",1
7361,4:54,1,294.44,1599957779210,9,D. Badji,"[-26.32, 19.96, 0.0]","[-26.48, 19.8, 0.04]",1
7362,4:54,1,294.48,1599957779250,9,D. Badji,"[-26.44, 19.85, 0.0]","[-26.6, 19.71, 0.04]",1
7363,4:54,1,294.52,1599957779290,9,D. Badji,"[-26.56, 19.76, 0.0]","[-26.7, 19.63, 0.04]",1
7364,4:54,1,294.56,1599957779330,9,D. Badji,"[-26.69, 19.67, 0.0]","[-26.83, 19.54, 0.04]",1
7365,4:54,1,294.6,1599957779370,9,D. Badji,"[-26.81, 19.57, 0.0]","[-26.93, 19.47, 0.04]",1
7366,4:54,1,294.64,1599957779410,9,D. Badji,"[-26.93, 19.49, 0.0]","[-27.05, 19.38, 0.04]",1
7367,4:54,1,294.68,1599957779450,9,D. Badji,"[-27.05, 19.4, 0.0]","[-27.15, 19.31, 0.04]",1
7368,4:54,1,294.72,1599957779490,9,D. Badji,"[-27.16, 19.31, 0.0]","[-27.26, 19.22, 0.04]",1
7369,4:54,1,294.76,1599957779530,9,D. Badji,"[-27.27, 19.23, 0.0]","[-27.36, 19.15, 0.04]",1
7370,4:54,1,294.8,1599957779570,9,D. Badji,"[-27.38, 19.14, 0.0]","[-27.47, 19.07, 0.04]",1
7371,4:54,1,294.84,1599957779610,9,D. Badji,"[-27.48, 19.05, 0.0]","[-27.56, 19.0, 0.04]",1
7372,4:54,1,294.88,1599957779650,9,D. Badji,"[-27.59, 18.96, 0.0]","[-27.68, 18.91, 0.05]",1
7373,4:54,1,294.92,1599957779690,9,D. Badji,"[-27.7, 18.88, 0.0]","[-27.77, 18.84, 0.05]",1
7374,4:54,1,294.96,1599957779730,9,D. Badji,"[-27.81, 18.79, 0.0]","[-27.88, 18.76, 0.05]",1
7375,4:55,1,295.0,1599957779770,9,D. Badji,"[-27.93, 18.71, 0.0]","[-27.97, 18.69, 0.05]",1
7376,4:55,1,295.04,1599957779810,9,D. Badji,"[-28.04, 18.62, 0.0]","[-28.1, 18.62, 0.06]",1
7377,4:55,1,295.08,1599957779850,9,D. Badji,"[-28.17, 18.55, 0.0]","[-28.22, 18.54, 0.06]",1
7378,4:55,1,295.12,1599957779890,9,D. Badji,"[-28.3, 18.47, 0.0]","[-28.34, 18.48, 0.06]",1
7379,4:55,1,295.16,1599957779930,9,D. Badji,"[-28.44, 18.4, 0.0]","[-28.51, 18.4, 0.06]",1
7380,4:55,1,295.2,1599957779970,9,D. Badji,"[-28.58, 18.34, 0.0]","[-28.61, 18.43, 0.04]",1
7381,4:55,1,295.24,1599957780010,9,D. Badji,"[-28.74, 18.28, 0.0]","[-29.12, 18.38, 0.04]",1
7382,4:55,1,295.28,1599957780050,9,D. Badji,"[-28.91, 18.23, 0.0]","[-29.17, 18.38, 0.01]",1
7383,4:55,1,295.32,1599957780090,9,D. Badji,"[-29.08, 18.18, 0.0]","[-29.58, 18.35, 0.03]",1
7384,4:55,1,295.36,1599957780130,9,D. Badji,"[-29.27, 18.14, 0.0]","[-29.94, 18.33, 0.03]",1
7385,4:55,1,295.4,1599957780170,9,D. Badji,"[-29.47, 18.11, 0.0]","[-30.25, 18.3, 0.04]",1
7405,4:56,1,296.2,1599957780970,9,D. Badji,"[-33.6, 17.61, 0.0]","[-34.46, 17.84, 0.05]",1
7406,4:56,1,296.24,1599957781010,9,D. Badji,"[-33.82, 17.59, 0.0]","[-34.63, 17.82, 0.06]",1
7407,4:56,1,296.28,1599957781050,9,D. Badji,"[-34.05, 17.57, 0.0]","[-34.8, 17.8, 0.06]",1
7408,4:56,1,296.32,1599957781090,9,D. Badji,"[-34.29, 17.55, 0.0]","[-34.91, 17.79, 0.06]",1
7409,4:56,1,296.36,1599957781130,9,D. Badji,"[-34.52, 17.54, 0.0]","[-35.32, 17.61, 0.04]",1
7410,4:56,1,296.4,1599957781170,9,D. Badji,"[-34.76, 17.52, 0.0]","[-35.52, 17.5, 0.07]",1
7411,4:56,1,296.44,1599957781210,9,D. Badji,"[-35.01, 17.5, 0.0]","[-35.82, 17.35, 0.1]",1
7412,4:56,1,296.48,1599957781250,9,D. Badji,"[-35.26, 17.47, 0.0]","[-36.12, 17.18, 0.12]",1
9147,6:05,1,365.88,1599957850650,20,A. Godoy,"[19.11, -12.69, 0.0]","[18.52, -13.19, 2.69]",1
9148,6:05,1,365.92,1599957850690,20,A. Godoy,"[19.03, -12.78, 0.0]","[18.39, -13.32, 2.77]",1
9179,6:07,1,367.16,1599957851930,29,A. Muyl,"[10.9, -19.42, 0.0]","[11.47, -19.15, 2.24]",1
9180,6:07,1,367.2,1599957851970,29,A. Muyl,"[10.94, -19.47, 0.0]","[11.24, -19.32, 2.0]",1
9181,6:07,1,367.24,1599957852010,29,A. Muyl,"[10.98, -19.51, 0.0]","[11.02, -19.47, 1.76]",1
9182,6:07,1,367.28,1599957852050,29,A. Muyl,"[11.02, -19.55, 0.0]","[11.02, -19.55, 1.79]",1
9183,6:07,1,367.32,1599957852090,29,A. Muyl,"[11.05, -19.59, 0.0]","[11.12, -19.75, 1.8900000000000001]",1
9184,6:07,1,367.36,1599957852130,29,A. Muyl,"[11.09, -19.63, 0.0]","[11.14, -19.78, 1.9500000000000002]",1
9185,6:07,1,367.4,1599957852170,29,A. Muyl,"[11.13, -19.67, 0.0]","[11.16, -19.82, 2.0]",1
9186,6:07,1,367.44,1599957852210,29,A. Muyl,"[11.17, -19.71, 0.0]","[11.17, -19.88, 2.05]",1
9187,6:07,1,367.48,1599957852250,29,A. Muyl,"[11.21, -19.74, 0.0]","[11.24, -20.0, 2.12]",1
9554,6:22,1,382.16,1599957866930,12,A. Johnston,"[29.18, 19.31, 0.0]","[28.89, 18.93, 2.37]",1
9555,6:22,1,382.2,1599957866970,12,A. Johnston,"[29.16, 19.47, 0.0]","[29.12, 19.34, 2.05]",1
9556,6:22,1,382.24,1599957867010,12,A. Johnston,"[29.15, 19.63, 0.0]","[29.1, 19.32, 2.05]",1
9557,6:22,1,382.28,1599957867050,12,A. Johnston,"[29.14, 19.78, 0.0]","[28.41, 20.05, 2.33]",1
10446,6:57,1,417.84,1599957902610,6,D. McCarty,"[34.73, 21.33, 0.0]","[35.12, 21.6, 0.04]",1
10447,6:57,1,417.88,1599957902650,6,D. McCarty,"[34.78, 21.39, 0.0]","[35.12, 21.65, 0.04]",1
10448,6:57,1,417.92,1599957902690,6,D. McCarty,"[34.82, 21.45, 0.0]","[35.13, 21.72, 0.04]",1
10449,6:57,1,417.96,1599957902730,6,D. McCarty,"[34.85, 21.51, 0.0]","[35.14, 21.77, 0.04]",1
10450,6:58,1,418.0,1599957902770,6,D. McCarty,"[34.88, 21.56, 0.0]","[35.14, 21.81, 0.04]",1
10451,6:58,1,418.04,1599957902810,6,D. McCarty,"[34.91, 21.61, 0.0]","[35.14, 21.88, 0.04]",1
10452,6:58,1,418.08,1599957902850,6,D. McCarty,"[34.94, 21.66, 0.0]","[35.14, 21.91, 0.04]",1
10453,6:58,1,418.12,1599957902890,6,D. McCarty,"[34.95, 21.71, 0.0]","[35.14, 21.94, 0.04]",1
10454,6:58,1,418.16,1599957902930,6,D. McCarty,"[34.97, 21.75, 0.0]","[35.14, 21.98, 0.04]",1
10455,6:58,1,418.2,1599957902970,6,D. McCarty,"[34.98, 21.8, 0.0]","[35.14, 22.01, 0.04]",1
10456,6:58,1,418.24,1599957903010,6,D. McCarty,"[34.98, 21.84, 0.0]","[35.14, 22.01, 0.04]",1
10457,6:58,1,418.28,1599957903050,6,D. McCarty,"[34.98, 21.88, 0.0]","[35.07, 22.07, 0.0]",1
10458,6:58,1,418.32,1599957903090,6,D. McCarty,"[34.98, 21.92, 0.0]","[34.99, 22.11, -0.04]",1
10459,6:58,1,418.36,1599957903130,6,D. McCarty,"[34.97, 21.95, 0.0]","[34.69, 22.52, 0.16]",1
10460,6:58,1,418.4,1599957903170,6,D. McCarty,"[34.96, 21.99, 0.0]","[34.5, 22.73, 0.24]",1
10509,7:00,1,420.36,1599957905130,7,A. Danladi,"[23.56, 31.89, 0.0]","[24.25, 32.03, -0.04]",1
10510,7:00,1,420.4,1599957905170,7,A. Danladi,"[23.66, 31.94, 0.0]","[24.15, 32.12, -0.04]",1
10511,7:00,1,420.44,1599957905210,7,A. Danladi,"[23.75, 31.99, 0.0]","[23.97, 32.27, -0.04]",1
10512,7:00,1,420.48,1599957905250,7,A. Danladi,"[23.84, 32.04, 0.0]","[23.99, 32.3, -0.04]",1
10513,7:00,1,420.52,1599957905290,7,A. Danladi,"[23.94, 32.08, 0.0]","[24.17, 32.27, -0.04]",1
10514,7:00,1,420.56,1599957905330,7,A. Danladi,"[24.03, 32.12, 0.0]","[24.28, 32.25, -0.04]",1
10515,7:00,1,420.6,1599957905370,7,A. Danladi,"[24.12, 32.16, 0.0]","[24.39, 32.24, -0.03]",1
10516,7:00,1,420.64,1599957905410,7,A. Danladi,"[24.21, 32.19, 0.0]","[24.51, 32.24, -0.03]",1
10517,7:00,1,420.68,1599957905450,7,A. Danladi,"[24.3, 32.21, 0.0]","[24.61, 32.22, -0.02]",1
10518,7:00,1,420.72,1599957905490,7,A. Danladi,"[24.39, 32.23, 0.0]","[24.72, 32.21, -0.02]",1
10519,7:00,1,420.76,1599957905530,7,A. Danladi,"[24.48, 32.24, 0.0]","[24.8, 32.21, -0.02]",1
10520,7:00,1,420.8,1599957905570,7,A. Danladi,"[24.58, 32.25, 0.0]","[24.9, 32.19, -0.01]",1
10521,7:00,1,420.84,1599957905610,7,A. Danladi,"[24.68, 32.24, 0.0]","[24.98, 32.17, -0.01]",1
10522,7:00,1,420.88,1599957905650,7,A. Danladi,"[24.78, 32.24, 0.0]","[25.08, 32.13, -0.01]",1
10523,7:00,1,420.92,1599957905690,7,A. Danladi,"[24.88, 32.23, 0.0]","[25.15, 32.09, -0.01]",1
10524,7:00,1,420.96,1599957905730,7,A. Danladi,"[24.99, 32.22, 0.0]","[25.25, 32.05, -0.01]",1
10525,7:01,1,421.0,1599957905770,7,A. Danladi,"[25.09, 32.21, 0.0]","[25.33, 31.99, -0.01]",1
10526,7:01,1,421.04,1599957905810,7,A. Danladi,"[25.21, 32.19, 0.0]","[25.43, 31.93, -0.01]",1
10527,7:01,1,421.08,1599957905850,7,A. Danladi,"[25.32, 32.16, 0.0]","[25.51, 31.88, -0.01]",1
10528,7:01,1,421.12,1599957905890,7,A. Danladi,"[25.43, 32.14, 0.0]","[25.6, 31.82, 0.0]",1
10529,7:01,1,421.16,1599957905930,7,A. Danladi,"[25.53, 32.11, 0.0]","[25.69, 31.76, 0.0]",1
10530,7:01,1,421.2,1599957905970,7,A. Danladi,"[25.63, 32.08, 0.0]","[25.77, 31.71, 0.01]",1
10531,7:01,1,421.24,1599957906010,7,A. Danladi,"[25.72, 32.06, 0.0]","[25.9, 31.61, -0.01]",1
10532,7:01,1,421.28,1599957906050,7,A. Danladi,"[25.8, 32.03, 0.0]","[25.97, 31.56, 0.01]",1
10533,7:01,1,421.32,1599957906090,7,A. Danladi,"[25.88, 32.01, 0.0]","[26.29, 31.29, 0.01]",1
10738,7:09,1,429.52,1599957914290,25,W. Zimmerman,"[19.42, 10.62, 0.0]","[19.04, 10.63, 0.29]",1
11124,7:24,1,444.96,1599957929730,7,A. Danladi,"[42.41, 22.07, 0.0]","[43.28, 22.2, 0.04]",1
